AvgSpotLen_l	BioSample_s	Experiment_s	Instrument_s	LoadDate_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	age_s	c1_chip_id_s	cell_type_s	experiment_sample_name_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s	source_name_s
150	SAMN03486095	SRX996114	NextSeq 500	2015-04-15	261	126	SRR1974796	SRS910388	GSM1658124	postnatal 63 years	nochipID5	oligodendrocytes	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486096	SRX996115	NextSeq 500	2015-04-23	236	110	SRR1974797	SRS910387	GSM1658125	postnatal 63 years	nochipID5	oligodendrocytes	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486097	SRX996116	NextSeq 500	2015-04-15	268	130	SRR1974798	SRS910386	GSM1658126	postnatal 63 years	nochipID5	endothelial	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486098	SRX996117	NextSeq 500	2015-04-23	272	126	SRR1974799	SRS910385	GSM1658127	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486099	SRX996118	NextSeq 500	2015-04-23	253	119	SRR1974800	SRS910384	GSM1658128	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486100	SRX996119	NextSeq 500	2015-04-23	483	220	SRR1974801	SRS910382	GSM1658129	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486101	SRX996120	NextSeq 500	2015-04-23	384	180	SRR1974802	SRS910383	GSM1658130	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486102	SRX996121	NextSeq 500	2015-04-15	388	186	SRR1974803	SRS910381	GSM1658131	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486103	SRX996122	NextSeq 500	2015-04-15	545	256	SRR1974804	SRS910380	GSM1658132	postnatal 21 years	nochipID8	hybrid	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486104	SRX996123	NextSeq 500	2015-04-15	473	226	SRR1974805	SRS910379	GSM1658133	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486105	SRX996124	NextSeq 500	2015-04-23	335	154	SRR1974806	SRS910378	GSM1658134	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486106	SRX996125	NextSeq 500	2015-04-15	319	153	SRR1974807	SRS910377	GSM1658135	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486107	SRX996126	NextSeq 500	2015-04-23	443	202	SRR1974808	SRS910374	GSM1658136	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486108	SRX996127	NextSeq 500	2015-04-23	353	162	SRR1974809	SRS910376	GSM1658137	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486109	SRX996128	NextSeq 500	2015-04-23	175	81	SRR1974810	SRS910373	GSM1658138	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486110	SRX996129	NextSeq 500	2015-04-23	141	65	SRR1974811	SRS910375	GSM1658139	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486111	SRX996130	NextSeq 500	2015-04-23	412	192	SRR1974812	SRS910372	GSM1658140	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486112	SRX996131	NextSeq 500	2015-04-15	350	167	SRR1974813	SRS910370	GSM1658141	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486113	SRX996132	NextSeq 500	2015-04-15	187	94	SRR1974814	SRS910371	GSM1658142	postnatal 21 years	nochipID8	astrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486114	SRX996133	NextSeq 500	2015-04-23	376	173	SRR1974815	SRS910369	GSM1658143	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486115	SRX996134	NextSeq 500	2015-04-23	69	33	SRR1974816	SRS910368	GSM1658144	postnatal 21 years	nochipID8	hybrid	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486056	SRX996135	NextSeq 500	2015-04-23	252	117	SRR1974817	SRS910367	GSM1658145	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486057	SRX996136	NextSeq 500	2015-04-23	219	101	SRR1974818	SRS910365	GSM1658146	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486058	SRX996137	NextSeq 500	2015-04-23	293	135	SRR1974819	SRS910366	GSM1658147	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486059	SRX996138	NextSeq 500	2015-04-23	343	159	SRR1974820	SRS910364	GSM1658148	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486060	SRX996139	NextSeq 500	2015-04-15	356	170	SRR1974821	SRS910362	GSM1658149	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486061	SRX996140	NextSeq 500	2015-04-15	442	208	SRR1974822	SRS910361	GSM1658150	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486062	SRX996141	NextSeq 500	2015-04-15	138	65	SRR1974823	SRS910363	GSM1658151	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486063	SRX996142	NextSeq 500	2015-04-23	333	154	SRR1974824	SRS910359	GSM1658152	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486064	SRX996143	NextSeq 500	2015-04-23	359	165	SRR1974825	SRS910360	GSM1658153	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486065	SRX996144	NextSeq 500	2015-04-23	365	168	SRR1974826	SRS910357	GSM1658154	postnatal 21 years	nochipID8	hybrid	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486066	SRX996145	NextSeq 500	2015-04-23	289	133	SRR1974827	SRS910358	GSM1658155	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486067	SRX996146	NextSeq 500	2015-04-23	434	201	SRR1974828	SRS910356	GSM1658156	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486068	SRX996147	NextSeq 500	2015-04-15	314	152	SRR1974829	SRS910355	GSM1658157	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486069	SRX996148	NextSeq 500	2015-04-15	353	166	SRR1974830	SRS910354	GSM1658158	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486070	SRX996149	NextSeq 500	2015-04-15	403	191	SRR1974831	SRS910352	GSM1658159	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486071	SRX996150	NextSeq 500	2015-04-23	372	173	SRR1974832	SRS910353	GSM1658160	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486072	SRX996151	NextSeq 500	2015-04-23	358	167	SRR1974833	SRS910351	GSM1658161	postnatal 21 years	nochipID8	hybrid	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486073	SRX996152	NextSeq 500	2015-04-23	454	210	SRR1974834	SRS910350	GSM1658162	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486074	SRX996153	NextSeq 500	2015-04-23	228	105	SRR1974835	SRS910348	GSM1658163	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486075	SRX996154	NextSeq 500	2015-04-23	403	187	SRR1974836	SRS910349	GSM1658164	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486076	SRX996155	NextSeq 500	2015-04-23	513	238	SRR1974837	SRS910347	GSM1658165	postnatal 21 years	nochipID8	hybrid	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486077	SRX996156	NextSeq 500	2015-04-15	381	182	SRR1974838	SRS910346	GSM1658166	postnatal 21 years	nochipID8	neurons	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486078	SRX996157	NextSeq 500	2015-04-15	501	238	SRR1974839	SRS910345	GSM1658167	postnatal 21 years	nochipID8	oligodendrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486085	SRX996158	NextSeq 500	2015-04-15	492	233	SRR1974840	SRS910344	GSM1658168	postnatal 21 years	nochipID8	astrocytes	AB_S7	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486326	SRX995861	NextSeq 500	2015-04-23	383	174	SRR1974543	SRS910641	GSM1657871	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486327	SRX995862	NextSeq 500	2015-04-23	393	180	SRR1974544	SRS910640	GSM1657872	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486328	SRX995863	NextSeq 500	2015-04-23	375	172	SRR1974545	SRS910639	GSM1657873	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486329	SRX995864	NextSeq 500	2015-04-15	357	167	SRR1974546	SRS910638	GSM1657874	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486330	SRX995865	NextSeq 500	2015-04-23	296	137	SRR1974547	SRS910637	GSM1657875	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486331	SRX995866	NextSeq 500	2015-04-23	386	179	SRR1974548	SRS910636	GSM1657876	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486332	SRX995867	NextSeq 500	2015-04-15	305	145	SRR1974549	SRS910635	GSM1657877	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486333	SRX995868	NextSeq 500	2015-04-23	372	169	SRR1974550	SRS910634	GSM1657878	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486334	SRX995869	NextSeq 500	2015-04-15	277	130	SRR1974551	SRS910629	GSM1657879	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486335	SRX995870	NextSeq 500	2015-04-23	427	195	SRR1974552	SRS910630	GSM1657880	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486336	SRX995871	NextSeq 500	2015-04-15	276	132	SRR1974553	SRS910627	GSM1657881	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486337	SRX995872	NextSeq 500	2015-04-15	404	193	SRR1974554	SRS910631	GSM1657882	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486338	SRX995873	NextSeq 500	2015-04-15	493	233	SRR1974555	SRS910628	GSM1657883	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486339	SRX995874	NextSeq 500	2015-04-23	230	107	SRR1974556	SRS910633	GSM1657884	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486340	SRX995875	NextSeq 500	2015-04-23	358	163	SRR1974557	SRS910626	GSM1657885	postnatal 54 years	1772078217	astrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486341	SRX995876	NextSeq 500	2015-04-23	588	266	SRR1974558	SRS910632	GSM1657886	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486342	SRX995877	NextSeq 500	2015-04-23	573	257	SRR1974559	SRS910622	GSM1657887	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486343	SRX995878	NextSeq 500	2015-04-15	393	186	SRR1974560	SRS910621	GSM1657888	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486344	SRX995879	NextSeq 500	2015-04-23	407	184	SRR1974561	SRS910625	GSM1657889	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486358	SRX995880	NextSeq 500	2015-04-23	359	164	SRR1974562	SRS910624	GSM1657890	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486355	SRX995881	NextSeq 500	2015-04-23	310	143	SRR1974563	SRS910623	GSM1657891	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486356	SRX995882	NextSeq 500	2015-04-23	447	204	SRR1974564	SRS910620	GSM1657892	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486357	SRX995883	NextSeq 500	2015-04-23	328	151	SRR1974565	SRS910619	GSM1657893	postnatal 54 years	1772078217	OPC	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486345	SRX995884	NextSeq 500	2015-04-23	219	101	SRR1974566	SRS910617	GSM1657894	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486346	SRX995885	NextSeq 500	2015-04-23	482	219	SRR1974567	SRS910616	GSM1657895	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486347	SRX995886	NextSeq 500	2015-04-23	397	182	SRR1974568	SRS910615	GSM1657896	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486348	SRX995887	NextSeq 500	2015-04-23	423	192	SRR1974569	SRS910618	GSM1657897	postnatal 54 years	1772078217	hybrid	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486349	SRX995888	NextSeq 500	2015-04-23	288	132	SRR1974570	SRS910614	GSM1657898	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486350	SRX995889	NextSeq 500	2015-04-23	417	190	SRR1974571	SRS910612	GSM1657899	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486351	SRX995890	NextSeq 500	2015-04-15	346	164	SRR1974572	SRS910613	GSM1657900	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486352	SRX995891	NextSeq 500	2015-04-23	433	198	SRR1974573	SRS910611	GSM1657901	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486353	SRX995892	NextSeq 500	2015-04-15	363	173	SRR1974574	SRS910610	GSM1657902	postnatal 54 years	1772078217	oligodendrocytes	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486296	SRX995893	NextSeq 500	2015-04-23	346	159	SRR1974575	SRS910609	GSM1657903	postnatal 54 years	1772078217	OPC	AB_S8	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486297	SRX995894	NextSeq 500	2015-04-23	336	156	SRR1974576	SRS910608	GSM1657904	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486298	SRX995895	NextSeq 500	2015-04-15	267	127	SRR1974577	SRS910606	GSM1657905	postnatal 54 years	1772078218	hybrid	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486299	SRX995896	NextSeq 500	2015-04-23	454	210	SRR1974578	SRS910605	GSM1657906	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486300	SRX995897	NextSeq 500	2015-04-23	368	172	SRR1974579	SRS910607	GSM1657907	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
