AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	cd10_s	cd135_s	cd34_s	cd38_s	cd45ra_s	cd49f_s	cd7_s	cd90_s	facs_time_s	fsc_a_s	fsc_h_s	fsc_w_s	lin_s	source_name_s	ssc_a_s	ssc_h_s	ssc_w_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s
200	SAMN04301169	SRX1455038	2015-11-30	163	109	2017-01-19	SRR2965542	SRS1181539	GSM1956830	552	1946	4958	443	323	488	275	3920	18332	115004	107296	70244	723	Lin-CD34+CD38- bone marrow	57589	57588	65537	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301169	SRX1455038	2015-11-30	191	133	2017-01-19	SRR2965543	SRS1181539	GSM1956830	552	1946	4958	443	323	488	275	3920	18332	115004	107296	70244	723	Lin-CD34+CD38- bone marrow	57589	57588	65537	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301168	SRX1455037	2015-11-30	24	16	2017-01-19	SRR2965540	SRS1181540	GSM1956829	1559	4521	15839	-294	301	264	410	3998	18125	104245	96118	71077	476	Lin-CD34+CD38- bone marrow	65108	63014	67714	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301168	SRX1455037	2015-11-30	31	22	2017-01-19	SRR2965541	SRS1181540	GSM1956829	1559	4521	15839	-294	301	264	410	3998	18125	104245	96118	71077	476	Lin-CD34+CD38- bone marrow	65108	63014	67714	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301167	SRX1455036	2015-11-30	153	101	2017-01-19	SRR2965538	SRS1181541	GSM1956828	1291	4256	9872	742	252	846	-361	13159	15536	111727	109465	66891	-78	Lin-CD34+CD38- bone marrow	52261	51993	65874	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301167	SRX1455036	2015-11-30	199	136	2017-01-19	SRR2965539	SRS1181541	GSM1956828	1291	4256	9872	742	252	846	-361	13159	15536	111727	109465	66891	-78	Lin-CD34+CD38- bone marrow	52261	51993	65874	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301166	SRX1455035	2015-11-30	133	89	2017-01-19	SRR2965536	SRS1181542	GSM1956827	560	6534	5250	28	1174	531	504	2723	15768	104656	116633	58806	-123	Lin-CD34+CD38- bone marrow	57181	55917	67017	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301166	SRX1455035	2015-11-30	177	123	2017-01-19	SRR2965537	SRS1181542	GSM1956827	560	6534	5250	28	1174	531	504	2723	15768	104656	116633	58806	-123	Lin-CD34+CD38- bone marrow	57181	55917	67017	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301165	SRX1455034	2015-11-30	85	57	2017-01-19	SRR2965534	SRS1181543	GSM1956826	1283	2092	9566	801	283	651	-143	2375	15982	115869	111988	67807	117	Lin-CD34+CD38- bone marrow	75369	73056	67611	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301165	SRX1455034	2015-11-30	114	80	2017-01-19	SRR2965535	SRS1181543	GSM1956826	1283	2092	9566	801	283	651	-143	2375	15982	115869	111988	67807	117	Lin-CD34+CD38- bone marrow	75369	73056	67611	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301164	SRX1455033	2015-11-30	29	20	2017-01-19	SRR2965532	SRS1181544	GSM1956825	727	460	8281	-90	166	495	219	1931	16198	96763	93076	68132	647	Lin-CD34+CD38- bone marrow	62784	61376	67039	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301164	SRX1455033	2015-11-30	39	28	2017-01-19	SRR2965533	SRS1181544	GSM1956825	727	460	8281	-90	166	495	219	1931	16198	96763	93076	68132	647	Lin-CD34+CD38- bone marrow	62784	61376	67039	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301163	SRX1455032	2015-11-30	41	28	2017-01-19	SRR2965530	SRS1181545	GSM1956824	901	1613	8072	406	221	342	-55	841	16393	88913	93154	62552	-314	Lin-CD34+CD38- bone marrow	44569	44678	65376	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301163	SRX1455032	2015-11-30	55	40	2017-01-19	SRR2965531	SRS1181545	GSM1956824	901	1613	8072	406	221	342	-55	841	16393	88913	93154	62552	-314	Lin-CD34+CD38- bone marrow	44569	44678	65376	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301162	SRX1455031	2015-11-30	170	112	2017-01-19	SRR2965528	SRS1181546	GSM1956823	672	5478	6989	544	321	443	205	5108	16606	80570	78949	66881	-95	Lin-CD34+CD38- bone marrow	44921	44357	66370	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301162	SRX1455031	2015-11-30	227	156	2017-01-19	SRR2965529	SRS1181546	GSM1956823	672	5478	6989	544	321	443	205	5108	16606	80570	78949	66881	-95	Lin-CD34+CD38- bone marrow	44921	44357	66370	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301161	SRX1455030	2015-11-30	48	32	2017-01-19	SRR2965526	SRS1181547	GSM1956822	321	4034	6572	984	357	396	496	2168	16842	126315	123977	66772	-137	Lin-CD34+CD38- bone marrow	62164	58857	69218	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301161	SRX1455030	2015-11-30	60	43	2017-01-19	SRR2965527	SRS1181547	GSM1956822	321	4034	6572	984	357	396	496	2168	16842	126315	123977	66772	-137	Lin-CD34+CD38- bone marrow	62164	58857	69218	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301160	SRX1455029	2015-11-30	46	31	2017-01-19	SRR2965524	SRS1181548	GSM1956821	565	7294	7798	591	264	400	-45	8078	17078	116139	116924	65096	449	Lin-CD34+CD38- bone marrow	51755	48828	69465	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301160	SRX1455029	2015-11-30	60	43	2017-01-19	SRR2965525	SRS1181548	GSM1956821	565	7294	7798	591	264	400	-45	8078	17078	116139	116924	65096	449	Lin-CD34+CD38- bone marrow	51755	48828	69465	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301159	SRX1455028	2015-11-30	63	42	2017-01-19	SRR2965522	SRS1181549	GSM1956820	534	3431	4706	713	668	414	557	-152	17279	113959	104189	71681	64	Lin-CD34+CD38- bone marrow	60048	57609	68310	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301159	SRX1455028	2015-11-30	88	62	2017-01-19	SRR2965523	SRS1181549	GSM1956820	534	3431	4706	713	668	414	557	-152	17279	113959	104189	71681	64	Lin-CD34+CD38- bone marrow	60048	57609	68310	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301158	SRX1455027	2015-11-30	114	77	2017-01-19	SRR2965520	SRS1181550	GSM1956819	980	2982	10034	16	444	705	161	3272	17518	110785	99621	72880	686	Lin-CD34+CD38- bone marrow	68155	66033	67642	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301158	SRX1455027	2015-11-30	155	110	2017-01-19	SRR2965521	SRS1181550	GSM1956819	980	2982	10034	16	444	705	161	3272	17518	110785	99621	72880	686	Lin-CD34+CD38- bone marrow	68155	66033	67642	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301157	SRX1455026	2015-11-30	35	24	2017-01-19	SRR2965518	SRS1181551	GSM1956818	887	1558	7202	657	174	382	-339	4488	17711	100445	100051	65794	453	Lin-CD34+CD38- bone marrow	58739	56147	68561	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301157	SRX1455026	2015-11-30	43	30	2017-01-19	SRR2965519	SRS1181551	GSM1956818	887	1558	7202	657	174	382	-339	4488	17711	100445	100051	65794	453	Lin-CD34+CD38- bone marrow	58739	56147	68561	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301156	SRX1455025	2015-11-30	36	25	2017-01-19	SRR2965516	SRS1181552	GSM1956817	460	6487	7110	613	249	473	588	1404	17929	116470	114665	66568	-128	Lin-CD34+CD38- bone marrow	72411	69629	68154	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301156	SRX1455025	2015-11-30	50	35	2017-01-19	SRR2965517	SRS1181552	GSM1956817	460	6487	7110	613	249	473	588	1404	17929	116470	114665	66568	-128	Lin-CD34+CD38- bone marrow	72411	69629	68154	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301155	SRX1455024	2015-11-30	80	54	2017-01-19	SRR2965514	SRS1181553	GSM1956816	1023	3788	6640	893	172	393	114	641	15291	124686	118021	69237	-16	Lin-CD34+CD38- bone marrow	53252	50549	69041	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301155	SRX1455024	2015-11-30	108	77	2017-01-19	SRR2965515	SRS1181553	GSM1956816	1023	3788	6640	893	172	393	114	641	15291	124686	118021	69237	-16	Lin-CD34+CD38- bone marrow	53252	50549	69041	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301153	SRX1455022	2015-11-30	44	31	2017-01-19	SRR2965510	SRS1181554	GSM1956814	126461	10685	6588	-35	8970	9	664	-366	14880	84990	84165	66178	4	Lin-CD34+CD38- bone marrow	43130	42501	66505	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301153	SRX1455022	2015-11-30	66	47	2017-01-19	SRR2965511	SRS1181554	GSM1956814	126461	10685	6588	-35	8970	9	664	-366	14880	84990	84165	66178	4	Lin-CD34+CD38- bone marrow	43130	42501	66505	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301152	SRX1455021	2015-11-30	34	23	2017-01-19	SRR2965508	SRS1181555	GSM1956813	630	648	3946	487	303	461	187	799	14685	85717	94565	59404	497	Lin-CD34+CD38- bone marrow	43833	44133	65090	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301152	SRX1455021	2015-11-30	48	34	2017-01-19	SRR2965509	SRS1181555	GSM1956813	630	648	3946	487	303	461	187	799	14685	85717	94565	59404	497	Lin-CD34+CD38- bone marrow	43833	44133	65090	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301151	SRX1455020	2015-11-30	32	21	2017-01-19	SRR2965506	SRS1181556	GSM1956812	7987	3328	11051	-78	9960	488	699	2131	14491	128394	123064	68374	663	Lin-CD34+CD38- bone marrow	61446	58252	69129	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301151	SRX1455020	2015-11-30	41	29	2017-01-19	SRR2965507	SRS1181556	GSM1956812	7987	3328	11051	-78	9960	488	699	2131	14491	128394	123064	68374	663	Lin-CD34+CD38- bone marrow	61446	58252	69129	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301150	SRX1455019	2015-11-30	102	67	2017-01-19	SRR2965504	SRS1181557	GSM1956811	750	2233	6438	938	340	625	1	1906	14300	117285	110280	69699	110	Lin-CD34+CD38- bone marrow	75049	71576	68716	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301150	SRX1455019	2015-11-30	145	100	2017-01-19	SRR2965505	SRS1181557	GSM1956811	750	2233	6438	938	340	625	1	1906	14300	117285	110280	69699	110	Lin-CD34+CD38- bone marrow	75049	71576	68716	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301149	SRX1455018	2015-11-30	176	115	2017-01-19	SRR2965502	SRS1181558	GSM1956810	1067	5151	6206	342	964	656	2	4063	14087	99978	93757	69884	104	Lin-CD34+CD38- bone marrow	52201	50717	67453	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301149	SRX1455018	2015-11-30	209	144	2017-01-19	SRR2965503	SRS1181558	GSM1956810	1067	5151	6206	342	964	656	2	4063	14087	99978	93757	69884	104	Lin-CD34+CD38- bone marrow	52201	50717	67453	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301148	SRX1455017	2015-11-30	212	137	2017-01-19	SRR2965500	SRS1181559	GSM1956809	440	1561	5184	853	91	240	565	3707	13891	106084	105557	65863	-795	Lin-CD34+CD38- bone marrow	59288	56725	68497	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301148	SRX1455017	2015-11-30	304	206	2017-01-19	SRR2965501	SRS1181559	GSM1956809	440	1561	5184	853	91	240	565	3707	13891	106084	105557	65863	-795	Lin-CD34+CD38- bone marrow	59288	56725	68497	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301147	SRX1455016	2015-11-30	111	74	2017-01-19	SRR2965498	SRS1181560	GSM1956808	335	2539	11221	352	310	668	222	922	13700	89620	88196	66594	-286	Lin-CD34+CD38- bone marrow	57660	56704	66641	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301147	SRX1455016	2015-11-30	152	107	2017-01-19	SRR2965499	SRS1181560	GSM1956808	335	2539	11221	352	310	668	222	922	13700	89620	88196	66594	-286	Lin-CD34+CD38- bone marrow	57660	56704	66641	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301146	SRX1455015	2015-11-30	56	37	2017-01-19	SRR2965496	SRS1181561	GSM1956807	647	1592	5278	-78	109	784	363	107	13502	111632	104120	70264	-314	Lin-CD34+CD38- bone marrow	52835	54040	64075	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301146	SRX1455015	2015-11-30	79	55	2017-01-19	SRR2965497	SRS1181561	GSM1956807	647	1592	5278	-78	109	784	363	107	13502	111632	104120	70264	-314	Lin-CD34+CD38- bone marrow	52835	54040	64075	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301145	SRX1455014	2015-11-30	88	60	2017-01-19	SRR2965494	SRS1181562	GSM1956806	906	806	4856	381	281	329	304	1844	13306	109906	107572	66958	443	Lin-CD34+CD38- bone marrow	67533	66640	66415	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301145	SRX1455014	2015-11-30	109	77	2017-01-19	SRR2965495	SRS1181562	GSM1956806	906	806	4856	381	281	329	304	1844	13306	109906	107572	66958	443	Lin-CD34+CD38- bone marrow	67533	66640	66415	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301144	SRX1455013	2015-11-30	42	29	2017-01-19	SRR2965492	SRS1181563	GSM1956805	861	2198	4090	-173	185	908	673	2525	13057	118131	111666	69330	1159	Lin-CD34+CD38- bone marrow	57743	55734	67898	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301144	SRX1455013	2015-11-30	58	42	2017-01-19	SRR2965493	SRS1181563	GSM1956805	861	2198	4090	-173	185	908	673	2525	13057	118131	111666	69330	1159	Lin-CD34+CD38- bone marrow	57743	55734	67898	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301143	SRX1455012	2015-11-30	83	57	2017-01-19	SRR2965490	SRS1181564	GSM1956804	606	912	3312	645	154	284	232	1773	10540	94010	99056	62197	18	Lin-CD34+CD38- bone marrow	46158	43888	68926	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301143	SRX1455012	2015-11-30	110	79	2017-01-19	SRR2965491	SRS1181564	GSM1956804	606	912	3312	645	154	284	232	1773	10540	94010	99056	62197	18	Lin-CD34+CD38- bone marrow	46158	43888	68926	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301142	SRX1455011	2015-11-30	47	33	2017-01-19	SRR2965488	SRS1181565	GSM1956803	1052	2866	10520	349	242	318	191	3075	10748	125948	122133	67583	1134	Lin-CD34+CD38- bone marrow	38913	37329	68316	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301142	SRX1455011	2015-11-30	63	45	2017-01-19	SRR2965489	SRS1181565	GSM1956803	1052	2866	10520	349	242	318	191	3075	10748	125948	122133	67583	1134	Lin-CD34+CD38- bone marrow	38913	37329	68316	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301141	SRX1455010	2015-11-30	104	70	2017-01-19	SRR2965486	SRS1181566	GSM1956802	854	7133	6447	1123	681	520	-145	651	10954	90098	87620	67389	-334	Lin-CD34+CD38- bone marrow	72150	70692	66887	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301141	SRX1455010	2015-11-30	139	98	2017-01-19	SRR2965487	SRS1181566	GSM1956802	854	7133	6447	1123	681	520	-145	651	10954	90098	87620	67389	-334	Lin-CD34+CD38- bone marrow	72150	70692	66887	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301140	SRX1455009	2015-11-30	33	23	2017-01-19	SRR2965484	SRS1181567	GSM1956801	20674	-4	9558	36	11836	757	457	178	11191	116787	113401	67493	176	Lin-CD34+CD38- bone marrow	50306	49773	66238	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301140	SRX1455009	2015-11-30	43	31	2017-01-19	SRR2965485	SRS1181567	GSM1956801	20674	-4	9558	36	11836	757	457	178	11191	116787	113401	67493	176	Lin-CD34+CD38- bone marrow	50306	49773	66238	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301139	SRX1455008	2015-11-30	39	27	2017-01-19	SRR2965482	SRS1181568	GSM1956800	1121	2374	6670	442	440	290	126	4195	11402	101435	101819	65289	-1	Lin-CD34+CD38- bone marrow	67664	68475	64759	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301139	SRX1455008	2015-11-30	50	35	2017-01-19	SRR2965483	SRS1181568	GSM1956800	1121	2374	6670	442	440	290	126	4195	11402	101435	101819	65289	-1	Lin-CD34+CD38- bone marrow	67664	68475	64759	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301138	SRX1455007	2015-11-30	0	0	2017-01-19	SRR2965480	SRS1181569	GSM1956799	859	1999	4028	881	368	527	214	1689	11601	127007	120360	69155	326	Lin-CD34+CD38- bone marrow	50332	46860	70392	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301138	SRX1455007	2015-11-30	0	0	2017-01-19	SRR2965481	SRS1181569	GSM1956799	859	1999	4028	881	368	527	214	1689	11601	127007	120360	69155	326	Lin-CD34+CD38- bone marrow	50332	46860	70392	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301137	SRX1455006	2015-11-30	3	2	2017-01-19	SRR2965478	SRS1181570	GSM1956798	897	4205	9262	301	305	529	191	6402	11796	125009	118816	68952	920	Lin-CD34+CD38- bone marrow	61207	61520	65202	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301137	SRX1455006	2015-11-30	5	3	2017-01-19	SRR2965479	SRS1181570	GSM1956798	897	4205	9262	301	305	529	191	6402	11796	125009	118816	68952	920	Lin-CD34+CD38- bone marrow	61207	61520	65202	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301136	SRX1455005	2015-11-30	31	20	2017-01-19	SRR2965476	SRS1181571	GSM1956797	909	4125	5063	630	187	629	99	996	11988	105866	103405	67096	-457	Lin-CD34+CD38- bone marrow	56414	56237	65742	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301136	SRX1455005	2015-11-30	40	27	2017-01-19	SRR2965477	SRS1181571	GSM1956797	909	4125	5063	630	187	629	99	996	11988	105866	103405	67096	-457	Lin-CD34+CD38- bone marrow	56414	56237	65742	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301135	SRX1455004	2015-11-30	65	45	2017-01-19	SRR2965474	SRS1181572	GSM1956796	1550	6137	5287	577	7502	1612	520	-21	12193	82052	81791	65745	278	Lin-CD34+CD38- bone marrow	39731	40699	63978	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301135	SRX1455004	2015-11-30	88	63	2017-01-19	SRR2965475	SRS1181572	GSM1956796	1550	6137	5287	577	7502	1612	520	-21	12193	82052	81791	65745	278	Lin-CD34+CD38- bone marrow	39731	40699	63978	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
