#Experiment_s	Run_s
SRX2044589	SRR4055063
SRX2048430	SRR4059063
SRX2048431	SRR4059064
SRX2048432	SRR4059065
SRX2048433	SRR4059066
SRX2048434	SRR4059067
SRX2048435	SRR4059068
SRX2048436	SRR4059069
SRX2048437	SRR4059070
SRX2048438	SRR4059071
SRX2048439	SRR4059072
SRX2048440	SRR4059073
SRX2048441	SRR4059074
SRX2048442	SRR4059075
SRX2048443	SRR4059076
SRX2048444	SRR4059077
SRX2048445	SRR4059078
SRX2048446	SRR4059079
SRX2048447	SRR4059080
SRX2048448	SRR4059081
SRX2048449	SRR4059082
SRX2048450	SRR4059083
SRX2048451	SRR4059084
SRX2048452	SRR4059085
SRX2048453	SRR4059086
SRX2048454	SRR4059087
SRX2048455	SRR4059088
SRX2048456	SRR4059089
SRX2048457	SRR4059090
SRX2048458	SRR4059091
SRX2048459	SRR4059092
SRX2048460	SRR4059093
SRX2048461	SRR4059094
SRX2048462	SRR4059095
SRX2048463	SRR4059096
SRX2048464	SRR4059097
SRX2048465	SRR4059098
SRX2048466	SRR4059099
SRX2048467	SRR4059100
SRX2048468	SRR4059101
SRX2048469	SRR4059102
SRX2048470	SRR4059103
SRX2048471	SRR4059104
SRX2048472	SRR4059105
SRX2048473	SRR4059106
SRX2048474	SRR4059107
SRX2048475	SRR4059108
SRX2048476	SRR4059109
SRX2048477	SRR4059110
SRX2048478	SRR4059111
SRX2048479	SRR4059112
SRX2048480	SRR4059113
SRX2048481	SRR4059114
SRX2048482	SRR4059115
SRX2048483	SRR4059116
SRX2048484	SRR4059117
SRX2048485	SRR4059118
SRX2048486	SRR4059119
SRX2048487	SRR4059120
SRX2048488	SRR4059121
SRX2048489	SRR4059122
SRX2048490	SRR4059123
SRX2048491	SRR4059124
SRX2048492	SRR4059125
SRX2048493	SRR4059126
SRX2048494	SRR4059127
SRX2048495	SRR4059128
SRX2048496	SRR4059129
SRX2048497	SRR4059130
SRX2048498	SRR4059131
SRX2048499	SRR4059132
SRX2048500	SRR4059133
SRX2048501	SRR4059134
SRX2048502	SRR4059135
SRX2048503	SRR4059136
SRX2048504	SRR4059137
SRX2048505	SRR4059138
SRX2048506	SRR4059139
SRX2048507	SRR4059140
SRX2048508	SRR4059141
SRX2048509	SRR4059142
SRX2048510	SRR4059143
SRX2048511	SRR4059144
SRX2048512	SRR4059145
SRX2048513	SRR4059146
SRX2048514	SRR4059147
SRX2048515	SRR4059148
SRX2048516	SRR4059149
SRX2048517	SRR4059150
SRX2048518	SRR4059151
SRX2048519	SRR4059152
SRX2048520	SRR4059153
SRX2048521	SRR4059154
SRX2048522	SRR4059155
SRX2048523	SRR4059156
SRX2048524	SRR4059157
SRX2048525	SRR4059158
SRX2048526	SRR4059159
SRX2048527	SRR4059160
SRX2048528	SRR4059161
SRX2048529	SRR4059162
SRX2048530	SRR4059163
SRX2048531	SRR4059164
SRX2048532	SRR4059165
SRX2048533	SRR4059166
SRX2048534	SRR4059167
SRX2048535	SRR4059168
SRX2048536	SRR4059169
SRX2048537	SRR4059170
SRX2048538	SRR4059171
SRX2048539	SRR4059172
SRX2048540	SRR4059173
SRX2048541	SRR4059174
SRX2048542	SRR4059175
SRX2048543	SRR4059176
SRX2048544	SRR4059177
SRX2048545	SRR4059178
SRX2048546	SRR4059179
SRX2048547	SRR4059180
SRX2048548	SRR4059181
SRX2048549	SRR4059182
SRX2048550	SRR4059183
SRX2048551	SRR4059184
SRX2048552	SRR4059185
SRX2048553	SRR4059186
SRX2048554	SRR4059187
SRX2048555	SRR4059188
SRX2048556	SRR4059189
SRX2048557	SRR4059190
SRX2048558	SRR4059191
SRX2048559	SRR4059192
SRX2048560	SRR4059193
SRX2048561	SRR4059194
SRX2048562	SRR4059195
SRX2048563	SRR4059196
SRX2048564	SRR4059197
SRX2048565	SRR4059198
SRX2048566	SRR4059199
SRX2048567	SRR4059200
SRX2048568	SRR4059201
SRX2048569	SRR4059202
SRX2048570	SRR4059203
SRX2048571	SRR4059204
SRX2048572	SRR4059205
SRX2048573	SRR4059206
SRX2048574	SRR4059207
SRX2048575	SRR4059208
SRX2048576	SRR4059209
SRX2048577	SRR4059210
SRX2048578	SRR4059211
SRX2048579	SRR4059212
SRX2048580	SRR4059213
SRX2048581	SRR4059214
SRX2048582	SRR4059215
SRX2048583	SRR4059216
SRX2048584	SRR4059217
SRX2048585	SRR4059218
SRX2048586	SRR4059219
SRX2048587	SRR4059220
SRX2048588	SRR4059221
SRX2048589	SRR4059222
SRX2048590	SRR4059223
SRX2048591	SRR4059224
SRX2048592	SRR4059225
SRX2048593	SRR4059226
SRX2048594	SRR4059227
SRX2048595	SRR4059228
SRX2048596	SRR4059229
SRX2048597	SRR4059230
SRX2048598	SRR4059231
SRX2048599	SRR4059232
SRX2048600	SRR4059233
SRX2048601	SRR4059234
SRX2048602	SRR4059235
SRX2048603	SRR4059236
SRX2048604	SRR4059237
SRX2048605	SRR4059238
SRX2048606	SRR4059239
SRX2048607	SRR4059240
SRX2048608	SRR4059241
SRX2048609	SRR4059242
SRX2048610	SRR4059243
SRX2048611	SRR4059244
SRX2048612	SRR4059245
SRX2048613	SRR4059246
SRX2048614	SRR4059247
SRX2048615	SRR4059248
SRX2048616	SRR4059249
SRX2048617	SRR4059250
SRX2048618	SRR4059251
SRX2048619	SRR4059252
SRX2048620	SRR4059253
SRX2048621	SRR4059254
SRX2048622	SRR4059255
SRX2048623	SRR4059256
SRX2048624	SRR4059257
SRX2048625	SRR4059258
SRX2048626	SRR4059259
SRX2048627	SRR4059260
SRX2048628	SRR4059261
SRX2048629	SRR4059262
SRX2048630	SRR4059263
SRX2048631	SRR4059264
SRX2048632	SRR4059265
SRX2048633	SRR4059266
SRX2048634	SRR4059267
SRX2048635	SRR4059268
SRX2048636	SRR4059269
SRX2048637	SRR4059270
SRX2048638	SRR4059271
SRX2048639	SRR4059272
SRX2048640	SRR4059273
SRX2048641	SRR4059274
SRX2048642	SRR4059275
SRX2048643	SRR4059276
SRX2048644	SRR4059277
SRX2048645	SRR4059278
SRX2048646	SRR4059279
SRX2048647	SRR4059280
SRX2048648	SRR4059281
SRX2048649	SRR4059282
SRX2048650	SRR4059283
SRX2048651	SRR4059284
SRX2048652	SRR4059285
SRX2048653	SRR4059286
SRX2048654	SRR4059287
SRX2048655	SRR4059288
SRX2048656	SRR4059289
SRX2048657	SRR4059290
SRX2048658	SRR4059291
SRX2048659	SRR4059292
SRX2048660	SRR4059293
SRX2048661	SRR4059294
SRX2048662	SRR4059295
SRX2048663	SRR4059296
SRX2048664	SRR4059297
SRX2048665	SRR4059298
SRX2048666	SRR4059299
SRX2048667	SRR4059300
SRX2048668	SRR4059301
SRX2048669	SRR4059302
SRX2048670	SRR4059303
SRX2048671	SRR4059304
SRX2048672	SRR4059305
SRX2048673	SRR4059306
SRX2048674	SRR4059307
SRX2048675	SRR4059308
SRX2048676	SRR4059309
SRX2048677	SRR4059310
SRX2048678	SRR4059311
SRX2048679	SRR4059312
SRX2048680	SRR4059313
SRX2048681	SRR4059314
SRX2048682	SRR4059315
SRX2048683	SRR4059316
SRX2048684	SRR4059317
SRX2048685	SRR4059318
SRX2048686	SRR4059319
SRX2048687	SRR4059320
SRX2048688	SRR4059321
SRX2048689	SRR4059322
SRX2048690	SRR4059323
SRX2048691	SRR4059324
SRX2048692	SRR4059325
SRX2048693	SRR4059326
SRX2048694	SRR4059327
SRX2048695	SRR4059328
SRX2048696	SRR4059329
SRX2048697	SRR4059330
SRX2048698	SRR4059331
SRX2048699	SRR4059332
SRX2048700	SRR4059333
SRX2048701	SRR4059334
SRX2048702	SRR4059335
SRX2048703	SRR4059336
SRX2048704	SRR4059337
SRX2048705	SRR4059338
SRX2048706	SRR4059339
SRX2048707	SRR4059340
SRX2048708	SRR4059341
SRX2048709	SRR4059342
SRX2048710	SRR4059343
SRX2048711	SRR4059344
SRX2048712	SRR4059345
SRX2048713	SRR4059346
SRX2048714	SRR4059347
SRX2048715	SRR4059348
SRX2048716	SRR4059349
SRX2048717	SRR4059350
SRX2048718	SRR4059351
SRX2048719	SRR4059352
SRX2048719	SRR4059353
SRX2048719	SRR4059354
SRX2048719	SRR4059355
SRX2048720	SRR4059356
SRX2048720	SRR4059357
SRX2048720	SRR4059358
SRX2048720	SRR4059359
SRX2048721	SRR4059360
SRX2048721	SRR4059361
SRX2048721	SRR4059362
SRX2048721	SRR4059363
SRX2048722	SRR4059364
SRX2048722	SRR4059365
SRX2048722	SRR4059366
SRX2048722	SRR4059367
SRX2048723	SRR4059368
SRX2048723	SRR4059369
SRX2048723	SRR4059370
SRX2048723	SRR4059371
SRX2048724	SRR4059372
SRX2048725	SRR4059373
SRX2048726	SRR4059374
SRX2048727	SRR4059375
SRX2048728	SRR4059376
SRX2048729	SRR4059377
SRX2048730	SRR4059378
SRX2048731	SRR4059379
SRX2048732	SRR4059380
SRX2048733	SRR4059381
SRX2048734	SRR4059382
SRX2048735	SRR4059383
SRX2048736	SRR4059384
SRX2048737	SRR4059385
SRX2048738	SRR4059386
SRX2048739	SRR4059387
SRX2048740	SRR4059388
SRX2048741	SRR4059389
SRX2048742	SRR4059390
SRX2048743	SRR4059391
SRX2048744	SRR4059392
SRX2048745	SRR4059393
SRX2048746	SRR4059394
SRX2048747	SRR4059395
SRX2048748	SRR4059396
SRX2048749	SRR4059397
SRX2048750	SRR4059398
SRX2048751	SRR4059399
SRX2048752	SRR4059400
SRX2048753	SRR4059401
SRX2048754	SRR4059402
SRX2048755	SRR4059403
SRX2048756	SRR4059404
SRX2048757	SRR4059405
SRX2048758	SRR4059406
SRX2048759	SRR4059407
SRX2048760	SRR4059408
SRX2048761	SRR4059409
SRX2048762	SRR4059410
SRX2048763	SRR4059411
SRX2048764	SRR4059412
SRX2048765	SRR4059413
SRX2048766	SRR4059414
SRX2048767	SRR4059415
SRX2048768	SRR4059416
SRX2048769	SRR4059417
SRX2048770	SRR4059418
SRX2048771	SRR4059419
SRX2048772	SRR4059420
SRX2048773	SRR4059421
SRX2048774	SRR4059422
SRX2048775	SRR4059423
SRX2048776	SRR4059424
SRX2048777	SRR4059425
SRX2048778	SRR4059426
SRX2048779	SRR4059427
SRX2048780	SRR4059428
SRX2048781	SRR4059429
SRX2048782	SRR4059430
SRX2048783	SRR4059431
SRX2048784	SRR4059432
SRX2048785	SRR4059433
SRX2048786	SRR4059434
SRX2048787	SRR4059435
SRX2048788	SRR4059436
SRX2048789	SRR4059437
SRX2048790	SRR4059438
SRX2048791	SRR4059439
SRX2048792	SRR4059440
SRX2048793	SRR4059441
SRX2048794	SRR4059442
SRX2048795	SRR4059443
SRX2048796	SRR4059444
SRX2048797	SRR4059445
SRX2048798	SRR4059446
SRX2048799	SRR4059447
SRX2048800	SRR4059448
SRX2048801	SRR4059449
SRX2048802	SRR4059450
SRX2048803	SRR4059451
SRX2048804	SRR4059452
SRX2048805	SRR4059453
SRX2048806	SRR4059454
SRX2048807	SRR4059455
SRX2048808	SRR4059456
SRX2048809	SRR4059457
SRX2048810	SRR4059458
SRX2048811	SRR4059459
SRX2048812	SRR4059460
SRX2048813	SRR4059461
SRX2048814	SRR4059462
SRX2048815	SRR4059463
SRX2048816	SRR4059464
SRX2048817	SRR4059465
SRX2048818	SRR4059466
SRX2048819	SRR4059467
SRX2048820	SRR4059468
SRX2048821	SRR4059469
SRX2048822	SRR4059470
SRX2048823	SRR4059471
SRX2048824	SRR4059472
SRX2048825	SRR4059473
SRX2048826	SRR4059474
SRX2048827	SRR4059475
SRX2048828	SRR4059476
SRX2048829	SRR4059477
SRX2048830	SRR4059478
SRX2048831	SRR4059479
SRX2048832	SRR4059480
SRX2048833	SRR4059481
SRX2048834	SRR4059482
SRX2048835	SRR4059483
SRX2048836	SRR4059484
SRX2048837	SRR4059485
SRX2048838	SRR4059486
SRX2048839	SRR4059487
SRX2048840	SRR4059488
SRX2048841	SRR4059489
SRX2048842	SRR4059490
SRX2048843	SRR4059491
SRX2048844	SRR4059492
SRX2048845	SRR4059493
SRX2048846	SRR4059494
SRX2048847	SRR4059495
SRX2048848	SRR4059496
SRX2048849	SRR4059497
SRX2048850	SRR4059498
SRX2048851	SRR4059499
SRX2048852	SRR4059500
SRX2048853	SRR4059501
SRX2048854	SRR4059502
SRX2048855	SRR4059503
SRX2048856	SRR4059504
SRX2048857	SRR4059505
SRX2048858	SRR4059506
SRX2048859	SRR4059507
SRX2048860	SRR4059508
SRX2048861	SRR4059509
SRX2048862	SRR4059510
SRX2048863	SRR4059511
SRX2048864	SRR4059512
SRX2048865	SRR4059513
SRX2048866	SRR4059514
SRX2048867	SRR4059515
SRX2048868	SRR4059516
SRX2048869	SRR4059517
SRX2048870	SRR4059518
SRX2048871	SRR4059519
SRX2048872	SRR4059520
SRX2048873	SRR4059521
SRX2048874	SRR4059522
SRX2048875	SRR4059523
SRX2048876	SRR4059524
SRX2048877	SRR4059525
SRX2048878	SRR4059526
SRX2048879	SRR4059527
SRX2048880	SRR4059528
SRX2048881	SRR4059529
SRX2048882	SRR4059530
SRX2048883	SRR4059531
SRX2048884	SRR4059532
SRX2048885	SRR4059533
SRX2048886	SRR4059534
SRX2048887	SRR4059535
SRX2048888	SRR4059536
SRX2048889	SRR4059537
SRX2048890	SRR4059538
SRX2048891	SRR4059539
SRX2048892	SRR4059540
SRX2048893	SRR4059541
SRX2048894	SRR4059542
SRX2048895	SRR4059543
SRX2048896	SRR4059544
SRX2048897	SRR4059545
SRX2048898	SRR4059546
SRX2048899	SRR4059547
SRX2048900	SRR4059548
SRX2048901	SRR4059549
SRX2048902	SRR4059550
SRX2048903	SRR4059551
SRX2048904	SRR4059552
SRX2048905	SRR4059553
SRX2048906	SRR4059554
SRX2048907	SRR4059555
SRX2048908	SRR4059556
SRX2048909	SRR4059557
SRX2048910	SRR4059558
SRX2048911	SRR4059559
SRX2048912	SRR4059560
SRX2048913	SRR4059561
SRX2048914	SRR4059562
SRX2048915	SRR4059563
SRX2048916	SRR4059564
SRX2048917	SRR4059565
SRX2048918	SRR4059566
SRX2048919	SRR4059567
SRX2048920	SRR4059568
SRX2048921	SRR4059569
SRX2048922	SRR4059570
SRX2048923	SRR4059571
SRX2048924	SRR4059572
SRX2048925	SRR4059573
SRX2048926	SRR4059574
SRX2048927	SRR4059575
SRX2048928	SRR4059576
SRX2048929	SRR4059577
SRX2048930	SRR4059578
SRX2048931	SRR4059579
SRX2048932	SRR4059580
SRX2048933	SRR4059581
SRX2048934	SRR4059582
SRX2048935	SRR4059583
SRX2048936	SRR4059584
SRX2048937	SRR4059585
SRX2048938	SRR4059586
SRX2048939	SRR4059587
SRX2048940	SRR4059588
SRX2048941	SRR4059589
SRX2048942	SRR4059590
SRX2048943	SRR4059591
SRX2048944	SRR4059592
SRX2048945	SRR4059593
SRX2048946	SRR4059594
SRX2048947	SRR4059595
SRX2048948	SRR4059596
SRX2048949	SRR4059597
SRX2048950	SRR4059598
SRX2048951	SRR4059599
SRX2048952	SRR4059600
SRX2048953	SRR4059601
SRX2048954	SRR4059602
SRX2048955	SRR4059603
SRX2048956	SRR4059604
SRX2048957	SRR4059605
SRX2048958	SRR4059606
SRX2048959	SRR4059607
SRX2048960	SRR4059608
SRX2048961	SRR4059609
SRX2048962	SRR4059610
SRX2048963	SRR4059611
SRX2048964	SRR4059612
SRX2048965	SRR4059613
SRX2048966	SRR4059614
SRX2048967	SRR4059615
SRX2048968	SRR4059616
SRX2048969	SRR4059617
SRX2048970	SRR4059618
SRX2048971	SRR4059619
SRX2048972	SRR4059620
SRX2048973	SRR4059621
SRX2048974	SRR4059622
SRX2048975	SRR4059623
SRX2048976	SRR4059624
SRX2048977	SRR4059625
SRX2048978	SRR4059626
SRX2048979	SRR4059627
SRX2048980	SRR4059628
SRX2048981	SRR4059629
SRX2048982	SRR4059630
SRX2048983	SRR4059631
SRX2048984	SRR4059632
SRX2048985	SRR4059633
SRX2048986	SRR4059634
SRX2048987	SRR4059635
SRX2048988	SRR4059636
SRX2048989	SRR4059637
SRX2048990	SRR4059638
SRX2048991	SRR4059639
SRX2048992	SRR4059640
SRX2048993	SRR4059641
SRX2048994	SRR4059642
SRX2048995	SRR4059643
SRX2048996	SRR4059644
SRX2048997	SRR4059645
SRX2048998	SRR4059646
SRX2048999	SRR4059647
SRX2049000	SRR4059648
SRX2049001	SRR4059649
SRX2049002	SRR4059650
SRX2049003	SRR4059651
SRX2049004	SRR4059652
SRX2049005	SRR4059653
SRX2049006	SRR4059654
SRX2049007	SRR4059655
SRX2049008	SRR4059656
SRX2049009	SRR4059657
SRX2049010	SRR4059658
SRX2049011	SRR4059659
SRX2049012	SRR4059660
SRX2049013	SRR4059661
SRX2049014	SRR4059662
SRX2049015	SRR4059663
SRX2049016	SRR4059664
SRX2049017	SRR4059665
SRX2049018	SRR4059666
SRX2049019	SRR4059667
SRX2049020	SRR4059668
SRX2049021	SRR4059669
SRX2049022	SRR4059670
SRX2049023	SRR4059671
SRX2049024	SRR4059672
SRX2049025	SRR4059673
SRX2049026	SRR4059674
SRX2049027	SRR4059675
SRX2049028	SRR4059676
SRX2049029	SRR4059677
SRX2049030	SRR4059678
SRX2049031	SRR4059679
SRX2049032	SRR4059680
SRX2049033	SRR4059681
SRX2049034	SRR4059682
SRX2049035	SRR4059683
SRX2049036	SRR4059684
SRX2049037	SRR4059685
SRX2049038	SRR4059686
SRX2049039	SRR4059687
SRX2049040	SRR4059688
SRX2049041	SRR4059689
SRX2049042	SRR4059690
SRX2049043	SRR4059691
SRX2049044	SRR4059692
SRX2049045	SRR4059693
SRX2049046	SRR4059694
SRX2049047	SRR4059695
SRX2049048	SRR4059696
SRX2049049	SRR4059697
SRX2049050	SRR4059698
SRX2049051	SRR4059699
SRX2049052	SRR4059700
SRX2049053	SRR4059701
SRX2049054	SRR4059702
SRX2049055	SRR4059703
SRX2049056	SRR4059704
SRX2049057	SRR4059705
SRX2049058	SRR4059706
SRX2049059	SRR4059707
SRX2049060	SRR4059708
SRX2049061	SRR4059709
SRX2049062	SRR4059710
SRX2049063	SRR4059711
SRX2049064	SRR4059712
SRX2049065	SRR4059713
SRX2049066	SRR4059714
SRX2049067	SRR4059715
SRX2049068	SRR4059716
SRX2049069	SRR4059717
SRX2049070	SRR4059718
SRX2049071	SRR4059719
SRX2049072	SRR4059720
SRX2049073	SRR4059721
SRX2049074	SRR4059722
SRX2049075	SRR4059723
SRX2049076	SRR4059724
SRX2049077	SRR4059725
SRX2049078	SRR4059726
SRX2049079	SRR4059727
SRX2049080	SRR4059728
SRX2049081	SRR4059729
SRX2049082	SRR4059730
SRX2049083	SRR4059731
SRX2049084	SRR4059732
SRX2049085	SRR4059733
SRX2049086	SRR4059734
SRX2049087	SRR4059735
SRX2049088	SRR4059736
SRX2049089	SRR4059737
SRX2049090	SRR4059738
SRX2049091	SRR4059739
SRX2049092	SRR4059740
SRX2049093	SRR4059741
SRX2049094	SRR4059742
SRX2049095	SRR4059743
SRX2049096	SRR4059744
SRX2049097	SRR4059745
SRX2049098	SRR4059746
SRX2049099	SRR4059747
SRX2049100	SRR4059748
SRX2049101	SRR4059749
SRX2049102	SRR4059750
SRX2049103	SRR4059751
SRX2049104	SRR4059752
SRX2049105	SRR4059753
SRX2049106	SRR4059754
SRX2049107	SRR4059755
SRX2049108	SRR4059756
SRX2049109	SRR4059757
SRX2049110	SRR4059758
SRX2049111	SRR4059759
SRX2049112	SRR4059760
SRX2049113	SRR4059761
SRX2049114	SRR4059762
SRX2049115	SRR4059763
SRX2049116	SRR4059764
SRX2049117	SRR4059765
SRX2049118	SRR4059766
SRX2049119	SRR4059767
SRX2049120	SRR4059768
SRX2049121	SRR4059769
SRX2049122	SRR4059770
SRX2049123	SRR4059771
SRX2049124	SRR4059772
SRX2049125	SRR4059773
SRX2049126	SRR4059774
SRX2049127	SRR4059775
SRX2049128	SRR4059776
SRX2049129	SRR4059777
SRX2049130	SRR4059778
SRX2049131	SRR4059779
SRX2049132	SRR4059780
SRX2049133	SRR4059781
SRX2049134	SRR4059782
SRX2049135	SRR4059783
SRX2049136	SRR4059784
SRX2049137	SRR4059785
SRX2049138	SRR4059786
SRX2049139	SRR4059787
SRX2049140	SRR4059788
SRX2049141	SRR4059789
SRX2049142	SRR4059790
SRX2049143	SRR4059791
SRX2049144	SRR4059792
SRX2049145	SRR4059793
SRX2049146	SRR4059794
SRX2049147	SRR4059795
SRX2049148	SRR4059796
SRX2049149	SRR4059797
SRX2049150	SRR4059798
SRX2049151	SRR4059799
SRX2049152	SRR4059800
SRX2049153	SRR4059801
SRX2049154	SRR4059802
SRX2049155	SRR4059803
SRX2049156	SRR4059804
SRX2049157	SRR4059805
SRX2049158	SRR4059806
SRX2049159	SRR4059807
SRX2049160	SRR4059808
SRX2049161	SRR4059809
SRX2049162	SRR4059810
SRX2049163	SRR4059811
SRX2049164	SRR4059812
SRX2049165	SRR4059813
SRX2049166	SRR4059814
SRX2049167	SRR4059815
SRX2049168	SRR4059816
SRX2049169	SRR4059817
SRX2049170	SRR4059818
SRX2049171	SRR4059819
SRX2049172	SRR4059820
SRX2049173	SRR4059821
SRX2049174	SRR4059822
SRX2049175	SRR4059823
SRX2049176	SRR4059824
SRX2049177	SRR4059825
SRX2049178	SRR4059826
SRX2049179	SRR4059827
SRX2049180	SRR4059828
SRX2049181	SRR4059829
SRX2049182	SRR4059830
SRX2049183	SRR4059831
SRX2049184	SRR4059832
SRX2049185	SRR4059833
SRX2049186	SRR4059834
SRX2049187	SRR4059835
SRX2049188	SRR4059836
SRX2049189	SRR4059837
SRX2049190	SRR4059838
SRX2049191	SRR4059839
SRX2049192	SRR4059840
SRX2049193	SRR4059841
SRX2049194	SRR4059842
SRX2049195	SRR4059843
SRX2049196	SRR4059844
SRX2049197	SRR4059845
SRX2049198	SRR4059846
SRX2049199	SRR4059847
SRX2049200	SRR4059848
SRX2049201	SRR4059849
SRX2049202	SRR4059850
SRX2049203	SRR4059851
SRX2049204	SRR4059852
SRX2049205	SRR4059853
SRX2049206	SRR4059854
SRX2049207	SRR4059855
SRX2049208	SRR4059856
SRX2049209	SRR4059857
SRX2049210	SRR4059858
SRX2049211	SRR4059859
SRX2049212	SRR4059860
SRX2049213	SRR4059861
SRX2049214	SRR4059862
SRX2049215	SRR4059863
SRX2049216	SRR4059864
SRX2049217	SRR4059865
SRX2049218	SRR4059866
SRX2049219	SRR4059867
SRX2049220	SRR4059868
SRX2049221	SRR4059869
SRX2049222	SRR4059870
SRX2049223	SRR4059871
SRX2049224	SRR4059872
SRX2049225	SRR4059873
SRX2049226	SRR4059874
SRX2049227	SRR4059875
SRX2049228	SRR4059876
SRX2049229	SRR4059877
SRX2049230	SRR4059878
SRX2049231	SRR4059879
SRX2049232	SRR4059880
SRX2049233	SRR4059881
SRX2049234	SRR4059882
SRX2049235	SRR4059883
SRX2049236	SRR4059884
SRX2049237	SRR4059885
SRX2049238	SRR4059886
SRX2049239	SRR4059887
SRX2049240	SRR4059888
SRX2049241	SRR4059889
SRX2049242	SRR4059890
SRX2049243	SRR4059891
SRX2049244	SRR4059892
SRX2049245	SRR4059893
SRX2049246	SRR4059894
SRX2049247	SRR4059895
SRX2049248	SRR4059896
SRX2049249	SRR4059897
SRX2049250	SRR4059898
SRX2049251	SRR4059899
SRX2049252	SRR4059900
SRX2049253	SRR4059901
SRX2049254	SRR4059902
SRX2049255	SRR4059903
SRX2049256	SRR4059904
SRX2049257	SRR4059905
SRX2049258	SRR4059906
SRX2049259	SRR4059907
SRX2049260	SRR4059908
SRX2049261	SRR4059909
SRX2049262	SRR4059910
SRX2049263	SRR4059911
SRX2049264	SRR4059912
SRX2049265	SRR4059913
SRX2049266	SRR4059914
SRX2049267	SRR4059915
SRX2049268	SRR4059916
SRX2049269	SRR4059917
SRX2049270	SRR4059918
SRX2049271	SRR4059919
SRX2049272	SRR4059920
SRX2049273	SRR4059921
SRX2049274	SRR4059922
SRX2049275	SRR4059923
SRX2049276	SRR4059924
SRX2049277	SRR4059925
SRX2049278	SRR4059926
SRX2049279	SRR4059927
SRX2049280	SRR4059928
SRX2049281	SRR4059929
SRX2049282	SRR4059930
SRX2049283	SRR4059931
SRX2049284	SRR4059932
SRX2049285	SRR4059933
SRX2049286	SRR4059934
SRX2049287	SRR4059935
SRX2049288	SRR4059936
SRX2049289	SRR4059937
SRX2049290	SRR4059938
SRX2049291	SRR4059939
SRX2049292	SRR4059940
SRX2049293	SRR4059941
SRX2049294	SRR4059942
SRX2049295	SRR4059943
SRX2049296	SRR4059944
SRX2049297	SRR4059945
SRX2049298	SRR4059946
SRX2049299	SRR4059947
SRX2049300	SRR4059948
SRX2049301	SRR4059949
SRX2049302	SRR4059950
SRX2049303	SRR4059951
SRX2049304	SRR4059952
SRX2049305	SRR4059953
SRX2049306	SRR4059954
SRX2049307	SRR4059955
SRX2049308	SRR4059956
SRX2049309	SRR4059957
SRX2049310	SRR4059958
SRX2049311	SRR4059959
SRX2049312	SRR4059960
SRX2049313	SRR4059961
SRX2049314	SRR4059962
SRX2049315	SRR4059963
SRX2049316	SRR4059964
SRX2049317	SRR4059965
SRX2049318	SRR4059966
SRX2049319	SRR4059967
SRX2049320	SRR4059968
SRX2049321	SRR4059969
SRX2049322	SRR4059970
SRX2049323	SRR4059971
SRX2049324	SRR4059972
SRX2049325	SRR4059973
SRX2049326	SRR4059974
SRX2049327	SRR4059975
SRX2049328	SRR4059976
SRX2049329	SRR4059977
SRX2049330	SRR4059978
SRX2049331	SRR4059979
SRX2049332	SRR4059980
SRX2049333	SRR4059981
SRX2049334	SRR4059982
SRX2049335	SRR4059983
SRX2049336	SRR4059984
SRX2049337	SRR4059985
SRX2049338	SRR4059986
SRX2049339	SRR4059987
SRX2049340	SRR4059988
SRX2049341	SRR4059989
SRX2049342	SRR4059990
SRX2049343	SRR4059991
SRX2049344	SRR4059992
SRX2049345	SRR4059993
SRX2049346	SRR4059994
SRX2049347	SRR4059995
SRX2049348	SRR4059996
SRX2049349	SRR4059997
SRX2049350	SRR4059998
SRX2049351	SRR4059999
SRX2049352	SRR4060000
SRX2049353	SRR4060001
SRX2049354	SRR4060002
SRX2049355	SRR4060003
SRX2049356	SRR4060004
SRX2049357	SRR4060005
SRX2049358	SRR4060006
SRX2049359	SRR4060007
SRX2049360	SRR4060008
SRX2049361	SRR4060009
SRX2049362	SRR4060010
SRX2049363	SRR4060011
SRX2049364	SRR4060012
SRX2049365	SRR4060013
SRX2049366	SRR4060014
SRX2049367	SRR4060015
SRX2049368	SRR4060016
SRX2049369	SRR4060017
SRX2049370	SRR4060018
SRX2049371	SRR4060019
SRX2049372	SRR4060020
SRX2049373	SRR4060021
SRX2049374	SRR4060022
SRX2049375	SRR4060023
SRX2049376	SRR4060024
SRX2049377	SRR4060025
SRX2049378	SRR4060026
SRX2049379	SRR4060027
SRX2049380	SRR4060028
SRX2049381	SRR4060029
SRX2049382	SRR4060030
SRX2049383	SRR4060031
SRX2049384	SRR4060032
SRX2049385	SRR4060033
SRX2049386	SRR4060034
SRX2049387	SRR4060035
SRX2049388	SRR4060036
SRX2049389	SRR4060037
SRX2049390	SRR4060038
SRX2049391	SRR4060039
SRX2049392	SRR4060040
SRX2049393	SRR4060041
SRX2049394	SRR4060042
SRX2049395	SRR4060043
SRX2049396	SRR4060044
SRX2049397	SRR4060045
SRX2049398	SRR4060046
SRX2049399	SRR4060047
SRX2049400	SRR4060048
SRX2049401	SRR4060049
SRX2049402	SRR4060050
SRX2049403	SRR4060051
SRX2049404	SRR4060052
SRX2049405	SRR4060053
SRX2049406	SRR4060054
SRX2049407	SRR4060055
SRX2049408	SRR4060056
SRX2049409	SRR4060057
SRX2049410	SRR4060058
SRX2049411	SRR4060059
SRX2049412	SRR4060060
