Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[sex]	Characteristics[organism part]	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[individual]
ERS639385	House mouse	NCBI Taxonomy	10139	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_50-sc-2208322	ERS639385	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749017_ERX945959	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945959	sequencing assay	ERX945959	ERR866331_2	SC	ERR866331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866331/ERR866331_2.fastq.gz	POMC_GFP_I_50
ERS639386	House mouse	NCBI Taxonomy	10140	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_51-sc-2208323	ERS639386	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749018_ERX945864	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945864	sequencing assay	ERX945864	ERR866236_1	SC	ERR866236	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866236/ERR866236_1.fastq.gz	POMC_GFP_I_51
ERS639386	House mouse	NCBI Taxonomy	10140	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_51-sc-2208323	ERS639386	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749018_ERX945864	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945864	sequencing assay	ERX945864	ERR866236_2	SC	ERR866236	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866236/ERR866236_2.fastq.gz	POMC_GFP_I_51
ERS639386	House mouse	NCBI Taxonomy	10140	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_51-sc-2208323	ERS639386	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749018_ERX945960	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945960	sequencing assay	ERX945960	ERR866332_1	SC	ERR866332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866332/ERR866332_1.fastq.gz	POMC_GFP_I_51
ERS639386	House mouse	NCBI Taxonomy	10140	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_51-sc-2208323	ERS639386	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749018_ERX945960	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945960	sequencing assay	ERX945960	ERR866332_2	SC	ERR866332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866332/ERR866332_2.fastq.gz	POMC_GFP_I_51
ERS639387	House mouse	NCBI Taxonomy	10141	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_52-sc-2208324	ERS639387	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749019_ERX945865	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945865	sequencing assay	ERX945865	ERR866237_1	SC	ERR866237	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866237/ERR866237_1.fastq.gz	POMC_GFP_I_52
ERS639387	House mouse	NCBI Taxonomy	10141	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_52-sc-2208324	ERS639387	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749019_ERX945865	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945865	sequencing assay	ERX945865	ERR866237_2	SC	ERR866237	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866237/ERR866237_2.fastq.gz	POMC_GFP_I_52
ERS639387	House mouse	NCBI Taxonomy	10141	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_52-sc-2208324	ERS639387	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749019_ERX945961	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945961	sequencing assay	ERX945961	ERR866333_1	SC	ERR866333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866333/ERR866333_1.fastq.gz	POMC_GFP_I_52
ERS639387	House mouse	NCBI Taxonomy	10141	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_52-sc-2208324	ERS639387	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749019_ERX945961	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945961	sequencing assay	ERX945961	ERR866333_2	SC	ERR866333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866333/ERR866333_2.fastq.gz	POMC_GFP_I_52
ERS639388	House mouse	NCBI Taxonomy	10142	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_53-sc-2208325	ERS639388	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749020_ERX945866	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945866	sequencing assay	ERX945866	ERR866238_1	SC	ERR866238	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866238/ERR866238_1.fastq.gz	POMC_GFP_I_53
ERS639388	House mouse	NCBI Taxonomy	10142	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_53-sc-2208325	ERS639388	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749020_ERX945866	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945866	sequencing assay	ERX945866	ERR866238_2	SC	ERR866238	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866238/ERR866238_2.fastq.gz	POMC_GFP_I_53
ERS639388	House mouse	NCBI Taxonomy	10142	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_53-sc-2208325	ERS639388	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749020_ERX945962	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945962	sequencing assay	ERX945962	ERR866334_1	SC	ERR866334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866334/ERR866334_1.fastq.gz	POMC_GFP_I_53
ERS639388	House mouse	NCBI Taxonomy	10142	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_53-sc-2208325	ERS639388	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749020_ERX945962	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945962	sequencing assay	ERX945962	ERR866334_2	SC	ERR866334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866334/ERR866334_2.fastq.gz	POMC_GFP_I_53
ERS639389	House mouse	NCBI Taxonomy	10143	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_54-sc-2208326	ERS639389	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749021_ERX945867	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945867	sequencing assay	ERX945867	ERR866239_1	SC	ERR866239	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866239/ERR866239_1.fastq.gz	POMC_GFP_I_54
ERS639389	House mouse	NCBI Taxonomy	10143	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_54-sc-2208326	ERS639389	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749021_ERX945867	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945867	sequencing assay	ERX945867	ERR866239_2	SC	ERR866239	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866239/ERR866239_2.fastq.gz	POMC_GFP_I_54
ERS639389	House mouse	NCBI Taxonomy	10143	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_54-sc-2208326	ERS639389	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749021_ERX945963	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945963	sequencing assay	ERX945963	ERR866335_1	SC	ERR866335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866335/ERR866335_1.fastq.gz	POMC_GFP_I_54
ERS639389	House mouse	NCBI Taxonomy	10143	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_54-sc-2208326	ERS639389	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749021_ERX945963	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945963	sequencing assay	ERX945963	ERR866335_2	SC	ERR866335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866335/ERR866335_2.fastq.gz	POMC_GFP_I_54
ERS639390	House mouse	NCBI Taxonomy	10144	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_55-sc-2208327	ERS639390	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749022_ERX945868	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945868	sequencing assay	ERX945868	ERR866240_1	SC	ERR866240	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866240/ERR866240_1.fastq.gz	POMC_GFP_I_55
ERS639390	House mouse	NCBI Taxonomy	10144	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_55-sc-2208327	ERS639390	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749022_ERX945868	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945868	sequencing assay	ERX945868	ERR866240_2	SC	ERR866240	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866240/ERR866240_2.fastq.gz	POMC_GFP_I_55
ERS639390	House mouse	NCBI Taxonomy	10144	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_55-sc-2208327	ERS639390	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749022_ERX945964	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945964	sequencing assay	ERX945964	ERR866336_1	SC	ERR866336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866336/ERR866336_1.fastq.gz	POMC_GFP_I_55
ERS639390	House mouse	NCBI Taxonomy	10144	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_55-sc-2208327	ERS639390	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749022_ERX945964	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945964	sequencing assay	ERX945964	ERR866336_2	SC	ERR866336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866336/ERR866336_2.fastq.gz	POMC_GFP_I_55
ERS639391	House mouse	NCBI Taxonomy	10145	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_56-sc-2208328	ERS639391	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749023_ERX945869	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945869	sequencing assay	ERX945869	ERR866241_1	SC	ERR866241	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866241/ERR866241_1.fastq.gz	POMC_GFP_I_56
ERS639391	House mouse	NCBI Taxonomy	10145	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_56-sc-2208328	ERS639391	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749023_ERX945869	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945869	sequencing assay	ERX945869	ERR866241_2	SC	ERR866241	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866241/ERR866241_2.fastq.gz	POMC_GFP_I_56
ERS639391	House mouse	NCBI Taxonomy	10145	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_56-sc-2208328	ERS639391	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749023_ERX945965	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945965	sequencing assay	ERX945965	ERR866337_1	SC	ERR866337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866337/ERR866337_1.fastq.gz	POMC_GFP_I_56
ERS639391	House mouse	NCBI Taxonomy	10145	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_56-sc-2208328	ERS639391	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749023_ERX945965	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945965	sequencing assay	ERX945965	ERR866337_2	SC	ERR866337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866337/ERR866337_2.fastq.gz	POMC_GFP_I_56
ERS639392	House mouse	NCBI Taxonomy	10146	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_57-sc-2208329	ERS639392	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749024_ERX945870	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945870	sequencing assay	ERX945870	ERR866242_1	SC	ERR866242	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866242/ERR866242_1.fastq.gz	POMC_GFP_I_57
ERS639392	House mouse	NCBI Taxonomy	10146	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_57-sc-2208329	ERS639392	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749024_ERX945870	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945870	sequencing assay	ERX945870	ERR866242_2	SC	ERR866242	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866242/ERR866242_2.fastq.gz	POMC_GFP_I_57
ERS639392	House mouse	NCBI Taxonomy	10146	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_57-sc-2208329	ERS639392	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749024_ERX945966	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945966	sequencing assay	ERX945966	ERR866338_1	SC	ERR866338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866338/ERR866338_1.fastq.gz	POMC_GFP_I_57
ERS639392	House mouse	NCBI Taxonomy	10146	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_57-sc-2208329	ERS639392	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749024_ERX945966	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945966	sequencing assay	ERX945966	ERR866338_2	SC	ERR866338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866338/ERR866338_2.fastq.gz	POMC_GFP_I_57
ERS639393	House mouse	NCBI Taxonomy	10147	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_58-sc-2208330	ERS639393	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749025_ERX945871	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945871	sequencing assay	ERX945871	ERR866243_1	SC	ERR866243	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866243/ERR866243_1.fastq.gz	POMC_GFP_I_58
ERS639393	House mouse	NCBI Taxonomy	10147	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_58-sc-2208330	ERS639393	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749025_ERX945871	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945871	sequencing assay	ERX945871	ERR866243_2	SC	ERR866243	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866243/ERR866243_2.fastq.gz	POMC_GFP_I_58
ERS639393	House mouse	NCBI Taxonomy	10147	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_58-sc-2208330	ERS639393	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749025_ERX945967	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945967	sequencing assay	ERX945967	ERR866339_1	SC	ERR866339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866339/ERR866339_1.fastq.gz	POMC_GFP_I_58
ERS639393	House mouse	NCBI Taxonomy	10147	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_58-sc-2208330	ERS639393	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749025_ERX945967	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945967	sequencing assay	ERX945967	ERR866339_2	SC	ERR866339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866339/ERR866339_2.fastq.gz	POMC_GFP_I_58
ERS639394	House mouse	NCBI Taxonomy	10148	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_59-sc-2208331	ERS639394	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749026_ERX945872	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945872	sequencing assay	ERX945872	ERR866244_1	SC	ERR866244	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866244/ERR866244_1.fastq.gz	POMC_GFP_I_59
ERS639394	House mouse	NCBI Taxonomy	10148	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_59-sc-2208331	ERS639394	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749026_ERX945872	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945872	sequencing assay	ERX945872	ERR866244_2	SC	ERR866244	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866244/ERR866244_2.fastq.gz	POMC_GFP_I_59
ERS639394	House mouse	NCBI Taxonomy	10148	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_59-sc-2208331	ERS639394	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749026_ERX945968	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945968	sequencing assay	ERX945968	ERR866340_1	SC	ERR866340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866340/ERR866340_1.fastq.gz	POMC_GFP_I_59
ERS639394	House mouse	NCBI Taxonomy	10148	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_59-sc-2208331	ERS639394	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749026_ERX945968	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945968	sequencing assay	ERX945968	ERR866340_2	SC	ERR866340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866340/ERR866340_2.fastq.gz	POMC_GFP_I_59
ERS639395	House mouse	NCBI Taxonomy	10149	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_60-sc-2208332	ERS639395	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749027_ERX945873	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945873	sequencing assay	ERX945873	ERR866245_1	SC	ERR866245	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866245/ERR866245_1.fastq.gz	POMC_GFP_I_60
ERS639395	House mouse	NCBI Taxonomy	10149	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_60-sc-2208332	ERS639395	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749027_ERX945873	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945873	sequencing assay	ERX945873	ERR866245_2	SC	ERR866245	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866245/ERR866245_2.fastq.gz	POMC_GFP_I_60
ERS639395	House mouse	NCBI Taxonomy	10149	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_60-sc-2208332	ERS639395	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749027_ERX945969	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945969	sequencing assay	ERX945969	ERR866341_1	SC	ERR866341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866341/ERR866341_1.fastq.gz	POMC_GFP_I_60
ERS639395	House mouse	NCBI Taxonomy	10149	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_60-sc-2208332	ERS639395	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749027_ERX945969	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945969	sequencing assay	ERX945969	ERR866341_2	SC	ERR866341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866341/ERR866341_2.fastq.gz	POMC_GFP_I_60
ERS639396	House mouse	NCBI Taxonomy	10150	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_61-sc-2208333	ERS639396	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749028_ERX945874	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945874	sequencing assay	ERX945874	ERR866246_1	SC	ERR866246	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866246/ERR866246_1.fastq.gz	POMC_GFP_I_61
ERS639396	House mouse	NCBI Taxonomy	10150	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_61-sc-2208333	ERS639396	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749028_ERX945874	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945874	sequencing assay	ERX945874	ERR866246_2	SC	ERR866246	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866246/ERR866246_2.fastq.gz	POMC_GFP_I_61
ERS639396	House mouse	NCBI Taxonomy	10150	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_61-sc-2208333	ERS639396	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749028_ERX945970	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945970	sequencing assay	ERX945970	ERR866342_1	SC	ERR866342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866342/ERR866342_1.fastq.gz	POMC_GFP_I_61
ERS639396	House mouse	NCBI Taxonomy	10150	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_61-sc-2208333	ERS639396	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749028_ERX945970	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945970	sequencing assay	ERX945970	ERR866342_2	SC	ERR866342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866342/ERR866342_2.fastq.gz	POMC_GFP_I_61
ERS639397	House mouse	NCBI Taxonomy	10151	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_62-sc-2208334	ERS639397	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749029_ERX945875	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945875	sequencing assay	ERX945875	ERR866247_1	SC	ERR866247	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866247/ERR866247_1.fastq.gz	POMC_GFP_I_62
ERS639397	House mouse	NCBI Taxonomy	10151	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_62-sc-2208334	ERS639397	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749029_ERX945875	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945875	sequencing assay	ERX945875	ERR866247_2	SC	ERR866247	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866247/ERR866247_2.fastq.gz	POMC_GFP_I_62
ERS639397	House mouse	NCBI Taxonomy	10151	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_62-sc-2208334	ERS639397	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749029_ERX945971	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945971	sequencing assay	ERX945971	ERR866343_1	SC	ERR866343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866343/ERR866343_1.fastq.gz	POMC_GFP_I_62
ERS639397	House mouse	NCBI Taxonomy	10151	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_62-sc-2208334	ERS639397	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749029_ERX945971	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945971	sequencing assay	ERX945971	ERR866343_2	SC	ERR866343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866343/ERR866343_2.fastq.gz	POMC_GFP_I_62
ERS639398	House mouse	NCBI Taxonomy	10152	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_63-sc-2208335	ERS639398	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749030_ERX945876	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945876	sequencing assay	ERX945876	ERR866248_1	SC	ERR866248	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866248/ERR866248_1.fastq.gz	POMC_GFP_I_63
